betting_bm_id,betting_sc_id,betting_name,betting_score,year,performer,song,page_url,contest_round,country_name,country_code
42,61,10BET,10.0,2020,Roxen,Alcohol You,/eurovision/2020/romania,semi-final-2,Romania,Romania
19,51,BETWAY,12.0,2020,Roxen,Alcohol You,/eurovision/2020/romania,semi-final-2,Romania,Romania
13,50,SKYBET,13.0,2020,Roxen,Alcohol You,/eurovision/2020/romania,semi-final-2,Romania,Romania
2,-200,BFX*,18.0,2020,Roxen,Alcohol You,/eurovision/2020/romania,semi-final-2,Romania,Romania
46,114,COOLBET,18.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
25,203,BETSSON,18.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
33,102,888SPORT,15.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
23,168,BWIN,19.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
31,61,COMEON,15.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
12,139,WILLIAMHILL,19.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
4,132,UNIBET,15.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
47,130,BETSTARS,23.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
10,113,LADBROKES,11.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
15,105,BOYLESPORTS,17.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
21,103,CORAL,11.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
14,102,BETFRED,17.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
30,79,BETFAIRSPORT,19.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
51,74,,18.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
5,71,BET365,11.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
42,61,10BET,15.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
19,51,BETWAY,17.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
13,50,SKYBET,19.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
2,-200,BFX*,24.0,2020,Destiny,All of My Love,/eurovision/2020/malta,semi-final-2,Malta,Malta
46,114,COOLBET,20.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
25,203,BETSSON,18.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
33,102,888SPORT,18.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
23,168,BWIN,21.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
31,61,COMEON,15.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
12,139,WILLIAMHILL,21.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
4,132,UNIBET,18.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
47,130,BETSTARS,16.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
10,113,LADBROKES,21.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
15,105,BOYLESPORTS,19.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
21,103,CORAL,21.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
14,102,BETFRED,13.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
30,79,BETFAIRSPORT,15.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
51,74,,15.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
5,71,BET365,13.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
42,61,10BET,15.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
19,51,BETWAY,15.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
13,50,SKYBET,19.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
2,-200,BFX*,21.0,2020,Efendi,Cleopatra,/eurovision/2020/azerbaijan,semi-final-2,Azerbaijan,Azerbaijan
46,114,COOLBET,24.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
25,203,BETSSON,20.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
33,102,888SPORT,29.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
23,168,BWIN,19.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
31,61,COMEON,16.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
12,139,WILLIAMHILL,26.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
4,132,UNIBET,29.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
47,130,BETSTARS,26.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
10,113,LADBROKES,9.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
15,105,BOYLESPORTS,21.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
21,103,CORAL,9.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
14,102,BETFRED,26.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
30,79,BETFAIRSPORT,21.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
51,74,,21.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
5,71,BET365,17.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
42,61,10BET,17.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
19,51,BETWAY,21.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
13,50,SKYBET,21.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
2,-200,BFX*,32.0,2020,Ben Dolic,Violent Thing,/eurovision/2020/germany,semi-final-2,Germany,Germany
46,114,COOLBET,27.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
25,203,BETSSON,20.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
33,102,888SPORT,26.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
23,168,BWIN,26.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
31,61,COMEON,21.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
12,139,WILLIAMHILL,26.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
4,132,UNIBET,26.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
47,130,BETSTARS,36.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
10,113,LADBROKES,26.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
15,105,BOYLESPORTS,26.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
21,103,CORAL,26.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
14,102,BETFRED,26.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
30,79,BETFAIRSPORT,21.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
51,74,,20.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
5,71,BET365,21.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
42,61,10BET,21.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
19,51,BETWAY,21.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
13,50,SKYBET,26.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
2,-200,BFX*,34.0,2020,Ulrikke,Attention,/eurovision/2020/norway,semi-final-2,Norway,Norway
46,114,COOLBET,40.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
25,203,BETSSON,30.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
33,102,888SPORT,21.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
23,168,BWIN,34.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
31,61,COMEON,21.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
12,139,WILLIAMHILL,51.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
4,132,UNIBET,21.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
47,130,BETSTARS,51.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
10,113,LADBROKES,41.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
15,105,BOYLESPORTS,29.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
21,103,CORAL,41.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
14,102,BETFRED,34.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
30,79,BETFAIRSPORT,19.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
51,74,,6.3,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
5,71,BET365,19.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
42,61,10BET,21.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
19,51,BETWAY,21.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
13,50,SKYBET,34.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
2,-200,BFX*,75.0,2020,The Mamas,Move,/eurovision/2020/sweden,semi-final-2,Sweden,Sweden
46,114,COOLBET,40.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
25,203,BETSSON,35.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
33,102,888SPORT,41.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
23,168,BWIN,34.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
31,61,COMEON,26.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
12,139,WILLIAMHILL,26.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
4,132,UNIBET,41.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
47,130,BETSTARS,51.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
10,113,LADBROKES,34.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
15,105,BOYLESPORTS,41.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
21,103,CORAL,34.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
14,102,BETFRED,41.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
30,79,BETFAIRSPORT,34.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
51,74,,41.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
5,71,BET365,21.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
42,61,10BET,26.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
19,51,BETWAY,34.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
13,50,SKYBET,41.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
2,-200,BFX*,50.0,2020,Jeangu Macrooy,Grow,/eurovision/2020/netherlands,semi-final-2,Netherlands,Netherlands
46,114,COOLBET,37.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
25,203,BETSSON,35.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
33,102,888SPORT,34.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
23,168,BWIN,34.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
31,61,COMEON,34.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
12,139,WILLIAMHILL,29.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
4,132,UNIBET,34.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
47,130,BETSTARS,61.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
10,113,LADBROKES,41.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
15,105,BOYLESPORTS,41.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
21,103,CORAL,41.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
14,102,BETFRED,34.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
30,79,BETFAIRSPORT,41.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
51,74,,40.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
5,71,BET365,34.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
42,61,10BET,31.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
19,51,BETWAY,41.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
13,50,SKYBET,41.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
2,-200,BFX*,60.0,2020,Tornike Kipiani,Take Me As I Am,/eurovision/2020/georgia,semi-final-2,Georgia,Georgia
46,114,COOLBET,70.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
25,203,BETSSON,50.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
33,102,888SPORT,34.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
23,168,BWIN,34.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
31,61,COMEON,29.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
12,139,WILLIAMHILL,51.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
4,132,UNIBET,34.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
47,130,BETSTARS,51.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
10,113,LADBROKES,41.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
15,105,BOYLESPORTS,51.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
21,103,CORAL,41.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
14,102,BETFRED,51.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
30,79,BETFAIRSPORT,26.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
51,74,,26.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
5,71,BET365,26.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
42,61,10BET,29.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
19,51,BETWAY,29.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
13,50,SKYBET,41.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
2,-200,BFX*,100.0,2020,Ben & Tan,Yes,/eurovision/2020/denmark,semi-final-2,Denmark,Denmark
46,114,COOLBET,50.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
25,203,BETSSON,50.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
33,102,888SPORT,51.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
23,168,BWIN,51.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
31,61,COMEON,34.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
12,139,WILLIAMHILL,67.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
4,132,UNIBET,51.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
47,130,BETSTARS,81.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
10,113,LADBROKES,21.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
15,105,BOYLESPORTS,51.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
21,103,CORAL,21.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
14,102,BETFRED,51.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
30,79,BETFAIRSPORT,51.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
51,74,,50.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
5,71,BET365,34.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
42,61,10BET,34.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
19,51,BETWAY,41.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
13,50,SKYBET,34.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
2,-200,BFX*,90.0,2020,Montaigne,Don't Break Me,/eurovision/2020/australia,semi-final-2,Australia,Australia
46,114,COOLBET,60.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
25,203,BETSSON,50.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
33,102,888SPORT,51.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
23,168,BWIN,67.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
31,61,COMEON,41.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
12,139,WILLIAMHILL,67.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
4,132,UNIBET,51.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
47,130,BETSTARS,76.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
10,113,LADBROKES,51.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
15,105,BOYLESPORTS,67.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
21,103,CORAL,51.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
14,102,BETFRED,67.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
30,79,BETFAIRSPORT,67.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
51,74,,66.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
5,71,BET365,41.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
42,61,10BET,41.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
19,51,BETWAY,51.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
13,50,SKYBET,34.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
2,-200,BFX*,120.0,2020,Hooverphonic,Release Me,/eurovision/2020/belgium,semi-final-2,Belgium,Belgium
46,114,COOLBET,70.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
25,203,BETSSON,50.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
33,102,888SPORT,51.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
23,168,BWIN,67.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
31,61,COMEON,51.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
12,139,WILLIAMHILL,67.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
4,132,UNIBET,51.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
47,130,BETSTARS,101.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
10,113,LADBROKES,67.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
15,105,BOYLESPORTS,41.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
21,103,CORAL,67.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
14,102,BETFRED,67.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
30,79,BETFAIRSPORT,51.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
51,74,,51.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
5,71,BET365,51.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
42,61,10BET,51.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
19,51,BETWAY,51.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
13,50,SKYBET,51.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
2,-200,BFX*,140.0,2020,Eden Alene,Feker libi,/eurovision/2020/israel,semi-final-2,Israel,Israel
46,114,COOLBET,80.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
25,203,BETSSON,50.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
33,102,888SPORT,51.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
23,168,BWIN,67.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
31,61,COMEON,51.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
12,139,WILLIAMHILL,67.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
4,132,UNIBET,51.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
47,130,BETSTARS,126.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
10,113,LADBROKES,51.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
15,105,BOYLESPORTS,41.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
21,103,CORAL,51.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
14,102,BETFRED,67.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
30,79,BETFAIRSPORT,67.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
51,74,,66.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
5,71,BET365,41.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
42,61,10BET,51.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
19,51,BETWAY,51.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
13,50,SKYBET,41.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
2,-200,BFX*,60.0,2020,Stefania,Superg!rl​,/eurovision/2020/greece,semi-final-2,Greece,Greece
46,114,COOLBET,80.0,2020,Alicja,Empires,/eurovision/2020/poland,semi-final-2,Poland,Poland
25,203,BETSSON,60.0,2020,Alicja,Empires,/eurovision/2020/poland,semi-final-2,Poland,Poland
